date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:23:08	24575/24575	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:08%20GMT	https://unrr.cz/vydavame/	unrr.cz/vydavame/index.html	(from https://unrr.cz/)
16:23:08	15960/15960	---M--	200	added ('OK')	image/jpeg	etag:%223e58-5a8d2b028f399%22	https://unrr.cz/wp-content/uploads/2020/06/Zpr%c3%a1va-400x400.jpg	unrr.cz/wp-content/uploads/2020/06/Zpr%c3%a1va-400x400.jpg	(from https://unrr.cz/)
16:23:09	33654/33654	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:08%20GMT	https://unrr.cz/vydavame/stanoviska/	unrr.cz/vydavame/stanoviska/index.html	(from https://unrr.cz/)
16:23:10	36496/36496	---M--	200	added ('OK')	image/jpeg	etag:%228e90-5a7d0c51c6d25%22	https://unrr.cz/wp-content/uploads/2020/06/Vyj%c3%a1d%c5%99en%c3%ad-400x400.jpg	unrr.cz/wp-content/uploads/2020/06/Vyj%c3%a1d%c5%99en%c3%ad-400x400.jpg	(from https://unrr.cz/)
16:23:11	25008/25008	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:10%20GMT	https://unrr.cz/vydavame/komentare-a-dalsi-dokumenty/	unrr.cz/vydavame/komentare-a-dalsi-dokumenty/index.html	(from https://unrr.cz/)
16:23:11	28034/28034	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:11%20GMT	https://unrr.cz/vydavame/studie/	unrr.cz/vydavame/studie/index.html	(from https://unrr.cz/)
16:23:11	31180/31180	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:11%20GMT	https://unrr.cz/plan-cinnosti/	unrr.cz/plan-cinnosti/index.html	(from https://unrr.cz/)
16:23:12	42799/42799	---M--	200	added ('OK')	image/jpeg	etag:%22a72f-5a72a04548269%22	https://unrr.cz/wp-content/uploads/2020/06/20200603_Stanovisko-400x400.jpg	unrr.cz/wp-content/uploads/2020/06/20200603_Stanovisko-400x400.jpg	(from https://unrr.cz/)
16:23:13	35043/35043	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:12%20GMT	https://unrr.cz/rozpocty-pod-drobnohledem/	unrr.cz/rozpocty-pod-drobnohledem/index.html	(from https://unrr.cz/)
16:23:14	25612/25612	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:14%20GMT	https://unrr.cz/urad-narodni-rozpoctove-rady/	unrr.cz/urad-narodni-rozpoctove-rady/index.html	(from https://unrr.cz/)
16:23:15	25505/25505	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:15%20GMT	https://unrr.cz/vedouci-uradu/	unrr.cz/vedouci-uradu/index.html	(from https://unrr.cz/)
16:23:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Aug%202020%2014:23:15%20GMT	https://unrr.cz/kalendar	unrr.cz/kalendar	(from https://unrr.cz/)
16:23:16	25214/25214	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:16%20GMT	https://unrr.cz/organizacni-struktura/	unrr.cz/organizacni-struktura/index.html	(from https://unrr.cz/)
16:23:17	1509/1509	---M--	200	added ('OK')	image/png	etag:%225e5-58dcb632ac31f%22	https://unrr.cz/wp-content/plugins/rotatingtweets/images/twitter-bird-16x16.png	unrr.cz/wp-content/plugins/rotatingtweets/images/twitter-bird-16x16.png	(from https://unrr.cz/)
16:23:18	24777/24777	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:17%20GMT	https://unrr.cz/provozni-informace/	unrr.cz/provozni-informace/index.html	(from https://unrr.cz/)
16:23:18	24245/24245	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:18%20GMT	https://unrr.cz/uredni-deska/	unrr.cz/uredni-deska/index.html	(from https://unrr.cz/)
16:23:19	25739/25739	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:18%20GMT	https://unrr.cz/o-uradu-narodni-rozpoctove-rady/	unrr.cz/o-uradu-narodni-rozpoctove-rady/index.html	(from https://unrr.cz/)
16:23:19	1153/1153	---M--	200	added ('OK')	image/png	etag:%22481-58dcb632ac31f%22	https://unrr.cz/wp-content/plugins/rotatingtweets/images/reply.png	unrr.cz/wp-content/plugins/rotatingtweets/images/reply.png	(from https://unrr.cz/)
16:23:20	28341/28341	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:19%20GMT	https://unrr.cz/rozpocet-uradu/	unrr.cz/rozpocet-uradu/index.html	(from https://unrr.cz/)
16:23:21	1095/1095	---M--	200	added ('OK')	image/png	etag:%22447-58dcb632ad2bf%22	https://unrr.cz/wp-content/plugins/rotatingtweets/images/retweet.png	unrr.cz/wp-content/plugins/rotatingtweets/images/retweet.png	(from https://unrr.cz/)
16:23:22	25353/25353	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:21%20GMT	https://unrr.cz/zaverecny-ucet-kapitoly/	unrr.cz/zaverecny-ucet-kapitoly/index.html	(from https://unrr.cz/)
16:23:22	26243/26243	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:22%20GMT	https://unrr.cz/vyrocni-zprava-uradu-narodni-rozpoctove-rady/	unrr.cz/vyrocni-zprava-uradu-narodni-rozpoctove-rady/index.html	(from https://unrr.cz/)
16:23:23	25128/25128	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:22%20GMT	https://unrr.cz/verejne-zakazky/	unrr.cz/verejne-zakazky/index.html	(from https://unrr.cz/)
16:23:23	1329/1329	---M--	200	added ('OK')	image/png	etag:%22531-58dcb632ab37f%22	https://unrr.cz/wp-content/plugins/rotatingtweets/images/favorite.png	unrr.cz/wp-content/plugins/rotatingtweets/images/favorite.png	(from https://unrr.cz/)
16:23:24	34050/34050	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:23%20GMT	https://unrr.cz/poskytovani-informaci/	unrr.cz/poskytovani-informaci/index.html	(from https://unrr.cz/)
16:23:25	24322/24322	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:25%20GMT	https://unrr.cz/pro-media/	unrr.cz/pro-media/index.html	(from https://unrr.cz/)
16:23:26	24585/24585	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:25%20GMT	https://unrr.cz/kariera/	unrr.cz/kariera/index.html	(from https://unrr.cz/)
16:23:27	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:27%20GMT	https://unrr.cz/jquery-swiper.css	unrr.cz/jquery-swiper.css	(from https://unrr.cz/)
16:23:28	47375/47375	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:26%20GMT	https://unrr.cz/narodni-rozpoctova-rada-v-mediich/	unrr.cz/narodni-rozpoctova-rada-v-mediich/index.html	(from https://unrr.cz/)
16:23:28	26309/26309	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:27%20GMT	https://unrr.cz/pro-media-2/	unrr.cz/pro-media-2/index.html	(from https://unrr.cz/)
16:23:28	30600/30600	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:28%20GMT	https://unrr.cz/tiskove-zpravy/	unrr.cz/tiskove-zpravy/index.html	(from https://unrr.cz/)
16:23:29	29497/29497	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:29%20GMT	https://unrr.cz/prezentace-a-vystoupeni-clenu-nrr/	unrr.cz/prezentace-a-vystoupeni-clenu-nrr/index.html	(from https://unrr.cz/)
16:23:30	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:30%20GMT	https://unrr.cz/wp-block-library.css	unrr.cz/wp-block-library.css	(from https://unrr.cz/)
16:23:32	30609/30609	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:31%20GMT	https://unrr.cz/verejne-vydaje-na-skolstvi-porostou-i-pres-pokles-poctu-zaku-ukazala-nova-studie-unrr/	unrr.cz/verejne-vydaje-na-skolstvi-porostou-i-pres-pokles-poctu-zaku-ukazala-nova-studie-unrr/index.html	(from https://unrr.cz/)
16:23:32	30261/30261	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:32%20GMT	https://unrr.cz/druhe-ctvrtleti-prineslo-historicky-nejvetsi-pokles-ceske-ekonomiky-hdp-se-propadl-o-temer-11/	unrr.cz/druhe-ctvrtleti-prineslo-historicky-nejvetsi-pokles-ceske-ekonomiky-hdp-se-propadl-o-temer-11/index.html	(from https://unrr.cz/)
16:23:32	29327/29327	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:32%20GMT	https://unrr.cz/kontakty/	unrr.cz/kontakty/index.html	(from https://unrr.cz/)
16:23:33	30010/30010	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:33%20GMT	https://unrr.cz/poslanci-schvalili-zvyseni-schodku-statniho-rozpoctu-na-pul-bilionu-korun/	unrr.cz/poslanci-schvalili-zvyseni-schodku-statniho-rozpoctu-na-pul-bilionu-korun/index.html	(from https://unrr.cz/)
16:23:33	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:33%20GMT	https://unrr.cz/cookie-notice-front.css	unrr.cz/cookie-notice-front.css	(from https://unrr.cz/)
16:23:34	32908/32908	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:34%20GMT	https://unrr.cz/pandemie-covid-19-umocnila-problem-dlouhodobe-neudrzitelnosti-ceskych-verejnych-financi-cas-na-hledani-reseni-se-zkratil/	unrr.cz/pandemie-covid-19-umocnila-problem-dlouhodobe-neudrzitelnosti-ceskych-verejnych-financi-cas-na-hledani-reseni-se-zkratil/index.html	(from https://unrr.cz/)
16:23:35	30271/30271	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:35%20GMT	https://unrr.cz/nrr-povazuje-navrh-na-dalsi-zvyseni-rozpoctoveho-deficitu-za-predcasny-nadmerny-a-neopodstatneny/	unrr.cz/nrr-povazuje-navrh-na-dalsi-zvyseni-rozpoctoveho-deficitu-za-predcasny-nadmerny-a-neopodstatneny/index.html	(from https://unrr.cz/)
16:23:36	34405/34405	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:35%20GMT	https://unrr.cz/stat-by-mel-obcim-a-krajum-kompenzovat-vypadek-prijmu-uvadi-nrr-ve-svem-novem-stanovisku/	unrr.cz/stat-by-mel-obcim-a-krajum-kompenzovat-vypadek-prijmu-uvadi-nrr-ve-svem-novem-stanovisku/index.html	(from https://unrr.cz/)
16:23:36	30094/30094	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:36%20GMT	https://unrr.cz/aktuality/	unrr.cz/aktuality/index.html	(from https://unrr.cz/)
16:23:36	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:36%20GMT	https://unrr.cz/rotatingtweets.css	unrr.cz/rotatingtweets.css	(from https://unrr.cz/)
16:23:37	28663/28663	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:37%20GMT	https://unrr.cz/kalendar/	unrr.cz/kalendar/index.html	(from https://unrr.cz/)
16:23:38	31978/31978	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:38%20GMT	https://unrr.cz/povinne-zverejnovane-informace/	unrr.cz/povinne-zverejnovane-informace/index.html	(from https://unrr.cz/)
16:23:39	24659/24659	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:39%20GMT	https://unrr.cz/zpracovani-osobnich-udaju/	unrr.cz/zpracovani-osobnich-udaju/index.html	(from https://unrr.cz/)
16:23:39	26958/26958	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:23:39%20GMT	https://unrr.cz/vyhlaska-o-pristupnosti/	unrr.cz/vyhlaska-o-pristupnosti/index.html	(from https://unrr.cz/)
16:23:40	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:40%20GMT	https://unrr.cz/orbisius_ct_itideas_child_theme_parent_style.css	unrr.cz/orbisius_ct_itideas_child_theme_parent_style.css	(from https://unrr.cz/)
16:23:41	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:41%20GMT	https://unrr.cz/orbisius_ct_itideas_child_theme_parent_style_child_style.css	unrr.cz/orbisius_ct_itideas_child_theme_parent_style_child_style.css	(from https://unrr.cz/)
16:23:43	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:43%20GMT	https://unrr.cz/cherry-google-fonts-itideas.css	unrr.cz/cherry-google-fonts-itideas.css	(from https://unrr.cz/)
16:23:45	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:45%20GMT	https://unrr.cz/linearicons.css	unrr.cz/linearicons.css	(from https://unrr.cz/)
16:23:47	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:47%20GMT	https://unrr.cz/tm-builder-swiper.css	unrr.cz/tm-builder-swiper.css	(from https://unrr.cz/)
16:23:49	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:48%20GMT	https://unrr.cz/tm-builder-modules-grid.css	unrr.cz/tm-builder-modules-grid.css	(from https://unrr.cz/)
16:23:50	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:50%20GMT	https://unrr.cz/tm-builder-modules-style.css	unrr.cz/tm-builder-modules-style.css	(from https://unrr.cz/)
16:23:52	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:52%20GMT	https://unrr.cz/magnific-popup.css	unrr.cz/magnific-popup.css	(from https://unrr.cz/)
16:23:54	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:54%20GMT	https://unrr.cz/font-awesome.css	unrr.cz/font-awesome.css	(from https://unrr.cz/)
16:23:56	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:55%20GMT	https://unrr.cz/tm-builder-modules-global-functions-script.js	unrr.cz/tm-builder-modules-global-functions-script.js	(from https://unrr.cz/)
16:23:57	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:57%20GMT	https://unrr.cz/jquery-swiper.js	unrr.cz/jquery-swiper.js	(from https://unrr.cz/)
16:23:59	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:23:59%20GMT	https://unrr.cz/cookie-notice-front.js	unrr.cz/cookie-notice-front.js	(from https://unrr.cz/)
16:24:01	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:00%20GMT	https://unrr.cz/cherry-post-formats.js	unrr.cz/cherry-post-formats.js	(from https://unrr.cz/)
16:24:02	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:02%20GMT	https://unrr.cz/google-maps-api.js	unrr.cz/google-maps-api.js	(from https://unrr.cz/)
16:24:04	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:04%20GMT	https://unrr.cz/divi-fitvids.js	unrr.cz/divi-fitvids.js	(from https://unrr.cz/)
16:24:06	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:06%20GMT	https://unrr.cz/waypoints.js	unrr.cz/waypoints.js	(from https://unrr.cz/)
16:24:07	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:07%20GMT	https://unrr.cz/magnific-popup.js	unrr.cz/magnific-popup.js	(from https://unrr.cz/)
16:24:09	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:09%20GMT	https://unrr.cz/tm-jquery-touch-mobile.js	unrr.cz/tm-jquery-touch-mobile.js	(from https://unrr.cz/)
16:24:10	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:10%20GMT	https://unrr.cz/tm-builder-frontend-closest-descendent.js	unrr.cz/tm-builder-frontend-closest-descendent.js	(from https://unrr.cz/)
16:24:12	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:12%20GMT	https://unrr.cz/tm-builder-frontend-reverse.js	unrr.cz/tm-builder-frontend-reverse.js	(from https://unrr.cz/)
16:24:14	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:13%20GMT	https://unrr.cz/tm-builder-frontend-simple-carousel.js	unrr.cz/tm-builder-frontend-simple-carousel.js	(from https://unrr.cz/)
16:24:15	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:15%20GMT	https://unrr.cz/tm-builder-frontend-simple-slider.js	unrr.cz/tm-builder-frontend-simple-slider.js	(from https://unrr.cz/)
16:24:17	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:17%20GMT	https://unrr.cz/tm-builder-frontend-easy-pie-chart.js	unrr.cz/tm-builder-frontend-easy-pie-chart.js	(from https://unrr.cz/)
16:24:19	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:18%20GMT	https://unrr.cz/tm-builder-frontend-tm-hash.js	unrr.cz/tm-builder-frontend-tm-hash.js	(from https://unrr.cz/)
16:24:20	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:20%20GMT	https://unrr.cz/tm-builder-modules-script.js	unrr.cz/tm-builder-modules-script.js	(from https://unrr.cz/)
16:24:22	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:22%20GMT	https://unrr.cz/tm-builder-swiper.js	unrr.cz/tm-builder-swiper.js	(from https://unrr.cz/)
16:24:23	22552/22552	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:23%20GMT	https://unrr.cz/fittext.js	unrr.cz/fittext.js	(from https://unrr.cz/)
16:24:25	205060/205060	---M--	200	added ('OK')	application/pdf	etag:%2232104-5a6b10e40eb63%22	https://unrr.cz/wp-content/uploads/2020/05/Z%c3%a1sady-pou%c5%be%c3%adv%c3%a1n%c3%ad-cookies_%c3%9aNRR.pdf	unrr.cz/wp-content/uploads/2020/05/Z%c3%a1sady-pou%c5%be%c3%adv%c3%a1n%c3%ad-cookies_%c3%9aNRR.pdf	(from https://unrr.cz/)
16:24:35	22517/22517	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:24:28%20GMT	http://unrr.cz/wp-content/plugins/power-builder/framework/assets/css/images/preloader.gif	unrr.cz/wp-content/plugins/power-builder/framework/assets/css/images/preloader.38.delayed	(from https://unrr.cz/wp-content/cache/autoptimize/css/autoptimize_6009a6339a50d3456a3c5c5e869a670e.css)
16:24:47	450294/450294	---MCZ	200	added ('OK')	application/javascript	etag:%226def6-5ab02b8715aeb-gzip%22	https://unrr.cz/wp-content/cache/autoptimize/js/autoptimize_11e24d22ef140f9d2c6b8d77f15fe7eb.js	unrr.cz/wp-content/cache/autoptimize/js/autoptimize_11e24d22ef140f9d2c6b8d77f15fe7eb.js	(from https://unrr.cz/)
16:24:47	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212ae6-56b3894130b59%22	http://unrr.cz/wp-content/themes/itideas/assets/fonts/fontawesome-webfont.eot?v=4.6.3	unrr.cz/wp-content/themes/itideas/assets/fonts/fontawesome-webfont5b62.eot	(from https://unrr.cz/wp-content/cache/autoptimize/css/autoptimize_6009a6339a50d3456a3c5c5e869a670e.css)
16:24:59	143258/143258	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2222f9a-56b3894133a39%22	http://unrr.cz/wp-content/themes/itideas/assets/fonts/materialicons-regular.eot	unrr.cz/wp-content/themes/itideas/assets/fonts/materialicons-regular.eot	(from https://unrr.cz/wp-content/cache/autoptimize/css/autoptimize_6009a6339a50d3456a3c5c5e869a670e.css)
16:25:21	498156/498156	---M--	200	added ('OK')	application/font-sfnt	etag:%22799ec-56b3894132a99%22	http://unrr.cz/wp-content/themes/itideas/assets/fonts/linearicons.ttf	unrr.cz/wp-content/themes/itideas/assets/fonts/linearicons.ttf	(from https://unrr.cz/wp-content/cache/autoptimize/css/autoptimize_6009a6339a50d3456a3c5c5e869a670e.css)
16:25:21	903321/903321	---MCZ	200	added ('OK')	text/css	etag:%22dc899-5ab7be53c5583-gzip%22	https://unrr.cz/wp-content/cache/autoptimize/css/autoptimize_fe851d01e18652225626697e6de2c303.css	unrr.cz/wp-content/cache/autoptimize/css/autoptimize_fe851d01e18652225626697e6de2c303.css	(from https://unrr.cz/en/)
16:25:21	63209/63209	---MC-	200	added ('OK')	application/rss+xml	etag:%22ba4a84d90be9382c4f8300dfd4e459bd%22	https://unrr.cz/en/feed/	unrr.cz/en/feed/index.html	(from https://unrr.cz/en/)
16:25:21	4012/4012	---M--	200	added ('OK')	application/json	date:Wed,%2005%20Aug%202020%2014:24:53%20GMT	https://unrr.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Funrr.cz%2Fen%2F	unrr.cz/wp-json/oembed/1.0/embed405e.json	(from https://unrr.cz/en/)
16:25:23	4201/4201	---MCZ	200	added ('OK')	text/xml	date:Wed,%2005%20Aug%202020%2014:25:22%20GMT	https://unrr.cz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Funrr.cz%2Fen%2F&format=xml	unrr.cz/wp-json/oembed/1.0/embed21b6	(from https://unrr.cz/en/)
16:25:23	19514/19514	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22790f0f69ab5c09cdd58fa653ad9b3bac%22	https://unrr.cz/en/comments/feed/	unrr.cz/en/comments/feed/index.html	(from https://unrr.cz/en/)
16:25:24	11344/11344	---M--	200	added ('OK')	image/png	etag:%222c50-57cb2793b8cbc%22	https://unrr.cz/wp-content/uploads/2018/12/NRR_logo_en_470x100.png	unrr.cz/wp-content/uploads/2018/12/NRR_logo_en_470x100.png	(from https://unrr.cz/en/)
16:25:24	20784/20784	---M--	200	added ('OK')	image/jpeg	etag:%225130-5a8e8e5594c70%22	https://unrr.cz/wp-content/uploads/2020/06/Graf-EN-400x400.jpg	unrr.cz/wp-content/uploads/2020/06/Graf-EN-400x400.jpg	(from https://unrr.cz/en/)
16:25:25	34709/34709	---M--	200	added ('OK')	image/jpeg	etag:%228795-5a8931a71c4a4%22	https://unrr.cz/wp-content/uploads/2020/06/Opinion-3-June-20-400x400.jpg	unrr.cz/wp-content/uploads/2020/06/Opinion-3-June-20-400x400.jpg	(from https://unrr.cz/en/)
16:25:27	28286/28286	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:25:27%20GMT	https://unrr.cz/en/members-of-the-national-budget-council/	unrr.cz/en/members-of-the-national-budget-council/index.html	(from https://unrr.cz/en/)
16:25:28	15714/15714	---M--	200	added ('OK')	image/jpeg	etag:%223d62-5a67a72fdf5c6%22	https://unrr.cz/wp-content/uploads/2020/05/Public-400x400.jpg	unrr.cz/wp-content/uploads/2020/05/Public-400x400.jpg	(from https://unrr.cz/en/)
16:25:29	25568/25568	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:25:28%20GMT	https://unrr.cz/en/who-we-are-and-what-we-do/	unrr.cz/en/who-we-are-and-what-we-do/index.html	(from https://unrr.cz/en/)
16:25:29	24011/24011	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:25:28%20GMT	https://unrr.cz/en/committee-on-budgetary-forecasts/	unrr.cz/en/committee-on-budgetary-forecasts/index.html	(from https://unrr.cz/en/)
16:25:29	25024/25024	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:25:29%20GMT	https://unrr.cz/en/frequently-asked-questions-faqs/	unrr.cz/en/frequently-asked-questions-faqs/index.html	(from https://unrr.cz/en/)
16:25:30	28644/28644	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:25:30%20GMT	https://unrr.cz/en/reports-opinions-and-other-documents/	unrr.cz/en/reports-opinions-and-other-documents/index.html	(from https://unrr.cz/en/)
16:25:31	19514/19514	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:25:31%20GMT	https://unrr.cz/en/jquery-swiper.css	unrr.cz/en/jquery-swiper.css	(from https://unrr.cz/en/)
16:25:32	22518/22518	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:25:32%20GMT	https://unrr.cz/en/studies/	unrr.cz/en/studies/index.html	(from https://unrr.cz/en/)
16:25:33	29781/29781	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:25:32%20GMT	https://unrr.cz/en/budgets-under-scrutiny/	unrr.cz/en/budgets-under-scrutiny/index.html	(from https://unrr.cz/en/)
16:25:33	28132/28132	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:25:33%20GMT	https://unrr.cz/en/plan-of-activities/	unrr.cz/en/plan-of-activities/index.html	(from https://unrr.cz/en/)
16:25:34	22782/22782	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:25:34%20GMT	https://unrr.cz/en/about-the-office-of-the-national-budget-council/	unrr.cz/en/about-the-office-of-the-national-budget-council/index.html	(from https://unrr.cz/en/)
16:25:34	19514/19514	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Aug%202020%2014:25:34%20GMT	https://unrr.cz/en/wp-block-library.css	unrr.cz/en/wp-block-library.css	(from https://unrr.cz/en/)
16:25:35	22918/22918	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:25:35%20GMT	https://unrr.cz/en/head-of-the-office-of-the-national-budget-council/	unrr.cz/en/head-of-the-office-of-the-national-budget-council/index.html	(from https://unrr.cz/en/)
16:25:36	22418/22418	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:25:36%20GMT	https://unrr.cz/en/organisational-structure-of-the-office-of-the-council/	unrr.cz/en/organisational-structure-of-the-office-of-the-council/index.html	(from https://unrr.cz/en/)
16:25:36	25647/25647	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:25:36%20GMT	https://unrr.cz/en/the-budget-of-the-office/	unrr.cz/en/the-budget-of-the-office/index.html	(from https://unrr.cz/en/)
16:25:37	30817/30817	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2014:25:37%20GMT	https://unrr.cz/en/principles-for-submitting-requests-for-information/	unrr.cz/en/principles-for-submitting-requests-for-information/index.html	(from https://unrr.cz/en/)
